d/m/yyyy,h:mm,time,height
9/10/19,8:55 AM,09/10/19 08:55,0.34
9/10/19,9:00 AM,09/10/19 09:00,0.34
9/10/19,9:05 AM,09/10/19 09:05,0.33
9/10/19,9:10 AM,09/10/19 09:10,0.33
9/10/19,9:15 AM,09/10/19 09:15,0.33
9/10/19,9:20 AM,09/10/19 09:20,0.33
9/10/19,9:25 AM,09/10/19 09:25,0.32
9/10/19,9:30 AM,09/10/19 09:30,0.32
9/10/19,9:35 AM,09/10/19 09:35,0.32
9/10/19,9:40 AM,09/10/19 09:40,0.32
9/10/19,9:45 AM,09/10/19 09:45,0.32
9/10/19,9:50 AM,09/10/19 09:50,0.31
9/10/19,9:55 AM,09/10/19 09:55,0.31
9/10/19,10:00 AM,09/10/19 10:00,0.31
9/10/19,10:05 AM,09/10/19 10:05,0.31
9/10/19,10:10 AM,09/10/19 10:10,0.31
9/10/19,10:15 AM,09/10/19 10:15,0.3
9/10/19,10:20 AM,09/10/19 10:20,0.3
9/10/19,10:25 AM,09/10/19 10:25,0.3
9/10/19,10:30 AM,09/10/19 10:30,0.3
9/10/19,10:35 AM,09/10/19 10:35,0.3
9/10/19,10:40 AM,09/10/19 10:40,0.3
9/10/19,10:45 AM,09/10/19 10:45,0.29
9/10/19,10:50 AM,09/10/19 10:50,0.29
9/10/19,10:55 AM,09/10/19 10:55,0.29
9/10/19,11:00 AM,09/10/19 11:00,0.29
9/10/19,11:05 AM,09/10/19 11:05,0.29
9/10/19,11:10 AM,09/10/19 11:10,0.29
9/10/19,11:15 AM,09/10/19 11:15,0.28
9/10/19,11:20 AM,09/10/19 11:20,0.28
9/10/19,11:25 AM,09/10/19 11:25,0.28
9/10/19,11:30 AM,09/10/19 11:30,0.28
9/10/19,11:35 AM,09/10/19 11:35,0.28
9/10/19,11:40 AM,09/10/19 11:40,0.28
9/10/19,11:45 AM,09/10/19 11:45,0.28
9/10/19,11:50 AM,09/10/19 11:50,0.28
9/10/19,11:55 AM,09/10/19 11:55,0.28
9/10/19,12:00 PM,09/10/19 12:00,0.28
9/10/19,12:05 PM,09/10/19 12:05,0.28
9/10/19,12:10 PM,09/10/19 12:10,0.28
9/10/19,12:15 PM,09/10/19 12:15,0.28
9/10/19,12:20 PM,09/10/19 12:20,0.28
9/10/19,12:25 PM,09/10/19 12:25,0.28
9/10/19,12:30 PM,09/10/19 12:30,0.28
9/10/19,12:35 PM,09/10/19 12:35,0.28
9/10/19,12:40 PM,09/10/19 12:40,0.28
9/10/19,12:45 PM,09/10/19 12:45,0.28
9/10/19,12:50 PM,09/10/19 12:50,0.28
9/10/19,12:55 PM,09/10/19 12:55,0.28
9/10/19,1:00 PM,09/10/19 13:00,0.28
9/10/19,1:05 PM,09/10/19 13:05,0.28
9/10/19,1:10 PM,09/10/19 13:10,0.28
9/10/19,1:15 PM,09/10/19 13:15,0.28
9/10/19,1:20 PM,09/10/19 13:20,0.28
9/10/19,1:25 PM,09/10/19 13:25,0.28
9/10/19,1:30 PM,09/10/19 13:30,0.28
9/10/19,1:35 PM,09/10/19 13:35,0.28
9/10/19,1:40 PM,09/10/19 13:40,0.28
9/10/19,1:45 PM,09/10/19 13:45,0.28
9/10/19,1:50 PM,09/10/19 13:50,0.29
9/10/19,1:55 PM,09/10/19 13:55,0.29
9/10/19,2:00 PM,09/10/19 14:00,0.29
9/10/19,2:05 PM,09/10/19 14:05,0.29
9/10/19,2:10 PM,09/10/19 14:10,0.29
9/10/19,2:15 PM,09/10/19 14:15,0.29
9/10/19,2:20 PM,09/10/19 14:20,0.29
9/10/19,2:25 PM,09/10/19 14:25,0.3
9/10/19,2:30 PM,09/10/19 14:30,0.3
9/10/19,2:35 PM,09/10/19 14:35,0.3
9/10/19,2:40 PM,09/10/19 14:40,0.3
9/10/19,2:45 PM,09/10/19 14:45,0.3
9/10/19,2:50 PM,09/10/19 14:50,0.31
9/10/19,2:55 PM,09/10/19 14:55,0.31
9/10/19,3:00 PM,09/10/19 15:00,0.31
9/10/19,3:05 PM,09/10/19 15:05,0.31
9/10/19,3:10 PM,09/10/19 15:10,0.31
9/10/19,3:15 PM,09/10/19 15:15,0.31
9/10/19,3:20 PM,09/10/19 15:20,0.32
9/10/19,3:25 PM,09/10/19 15:25,0.32
9/10/19,3:30 PM,09/10/19 15:30,0.32
9/10/19,3:35 PM,09/10/19 15:35,0.32
9/10/19,3:40 PM,09/10/19 15:40,0.32
9/10/19,3:45 PM,09/10/19 15:45,0.32
9/10/19,3:50 PM,09/10/19 15:50,0.33
9/10/19,3:55 PM,09/10/19 15:55,0.33
9/10/19,4:00 PM,09/10/19 16:00,0.33
9/10/19,4:05 PM,09/10/19 16:05,0.33
9/10/19,4:10 PM,09/10/19 16:10,0.33
9/10/19,4:15 PM,09/10/19 16:15,0.33
9/10/19,4:20 PM,09/10/19 16:20,0.34
9/10/19,4:25 PM,09/10/19 16:25,0.34
9/10/19,4:30 PM,09/10/19 16:30,0.34
9/10/19,4:35 PM,09/10/19 16:35,0.34
9/10/19,4:40 PM,09/10/19 16:40,0.34
9/10/19,4:45 PM,09/10/19 16:45,0.34
9/10/19,4:50 PM,09/10/19 16:50,0.34
9/10/19,4:55 PM,09/10/19 16:55,0.34
9/10/19,5:00 PM,09/10/19 17:00,0.35
9/10/19,5:05 PM,09/10/19 17:05,0.35
9/10/19,5:10 PM,09/10/19 17:10,0.35
9/10/19,5:15 PM,09/10/19 17:15,0.35
9/10/19,5:20 PM,09/10/19 17:20,0.35
9/10/19,5:25 PM,09/10/19 17:25,0.35
9/10/19,5:30 PM,09/10/19 17:30,0.35
9/10/19,5:35 PM,09/10/19 17:35,0.35
9/10/19,5:40 PM,09/10/19 17:40,0.35
9/10/19,5:45 PM,09/10/19 17:45,0.35
9/10/19,5:50 PM,09/10/19 17:50,0.35
9/10/19,5:55 PM,09/10/19 17:55,0.35
9/10/19,6:00 PM,09/10/19 18:00,0.35
9/10/19,6:05 PM,09/10/19 18:05,0.35
9/10/19,6:10 PM,09/10/19 18:10,0.35
9/10/19,6:15 PM,09/10/19 18:15,0.35
9/10/19,6:20 PM,09/10/19 18:20,0.35
9/10/19,6:25 PM,09/10/19 18:25,0.35
9/10/19,6:30 PM,09/10/19 18:30,0.35
9/10/19,6:35 PM,09/10/19 18:35,0.34
9/10/19,6:40 PM,09/10/19 18:40,0.34
9/10/19,6:45 PM,09/10/19 18:45,0.34
9/10/19,6:50 PM,09/10/19 18:50,0.34
9/10/19,6:55 PM,09/10/19 18:55,0.34
9/10/19,7:00 PM,09/10/19 19:00,0.34
9/10/19,7:05 PM,09/10/19 19:05,0.34
9/10/19,7:10 PM,09/10/19 19:10,0.34
9/10/19,7:15 PM,09/10/19 19:15,0.33
9/10/19,7:20 PM,09/10/19 19:20,0.33
9/10/19,7:25 PM,09/10/19 19:25,0.33
9/10/19,7:30 PM,09/10/19 19:30,0.33
9/10/19,7:35 PM,09/10/19 19:35,0.33
9/10/19,7:40 PM,09/10/19 19:40,0.32
9/10/19,7:45 PM,09/10/19 19:45,0.32
9/10/19,7:50 PM,09/10/19 19:50,0.32
9/10/19,7:55 PM,09/10/19 19:55,0.32
9/10/19,8:00 PM,09/10/19 20:00,0.31
9/10/19,8:05 PM,09/10/19 20:05,0.31
9/10/19,8:10 PM,09/10/19 20:10,0.31
9/10/19,8:15 PM,09/10/19 20:15,0.31
9/10/19,8:20 PM,09/10/19 20:20,0.3
9/10/19,8:25 PM,09/10/19 20:25,0.3
9/10/19,8:30 PM,09/10/19 20:30,0.3
9/10/19,8:35 PM,09/10/19 20:35,0.3
9/10/19,8:40 PM,09/10/19 20:40,0.29
9/10/19,8:45 PM,09/10/19 20:45,0.29
9/10/19,8:50 PM,09/10/19 20:50,0.29
9/10/19,8:55 PM,09/10/19 20:55,0.29
9/10/19,9:00 PM,09/10/19 21:00,0.28
9/10/19,9:05 PM,09/10/19 21:05,0.28
9/10/19,9:10 PM,09/10/19 21:10,0.28
9/10/19,9:15 PM,09/10/19 21:15,0.27
9/10/19,9:20 PM,09/10/19 21:20,0.27
9/10/19,9:25 PM,09/10/19 21:25,0.27
9/10/19,9:30 PM,09/10/19 21:30,0.26
9/10/19,9:35 PM,09/10/19 21:35,0.26
9/10/19,9:40 PM,09/10/19 21:40,0.26
9/10/19,9:45 PM,09/10/19 21:45,0.26
9/10/19,9:50 PM,09/10/19 21:50,0.25
9/10/19,9:55 PM,09/10/19 21:55,0.25
9/10/19,10:00 PM,09/10/19 22:00,0.25
9/10/19,10:05 PM,09/10/19 22:05,0.25
9/10/19,10:10 PM,09/10/19 22:10,0.24
9/10/19,10:15 PM,09/10/19 22:15,0.24
9/10/19,10:20 PM,09/10/19 22:20,0.24
9/10/19,10:25 PM,09/10/19 22:25,0.24
9/10/19,10:30 PM,09/10/19 22:30,0.23
9/10/19,10:35 PM,09/10/19 22:35,0.23
9/10/19,10:40 PM,09/10/19 22:40,0.23
9/10/19,10:45 PM,09/10/19 22:45,0.23
9/10/19,10:50 PM,09/10/19 22:50,0.23
9/10/19,10:55 PM,09/10/19 22:55,0.22
9/10/19,11:00 PM,09/10/19 23:00,0.22
9/10/19,11:05 PM,09/10/19 23:05,0.22
9/10/19,11:10 PM,09/10/19 23:10,0.22
9/10/19,11:15 PM,09/10/19 23:15,0.22
9/10/19,11:20 PM,09/10/19 23:20,0.22
9/10/19,11:25 PM,09/10/19 23:25,0.21
9/10/19,11:30 PM,09/10/19 23:30,0.21
9/10/19,11:35 PM,09/10/19 23:35,0.21
9/10/19,11:40 PM,09/10/19 23:40,0.21
9/10/19,11:45 PM,09/10/19 23:45,0.21
9/10/19,11:50 PM,09/10/19 23:50,0.21
9/10/19,11:55 PM,09/10/19 23:55,0.21
10/10/19,12:00 AM,10/10/19 00:00,0.21
10/10/19,12:05 AM,10/10/19 00:05,0.21
10/10/19,12:10 AM,10/10/19 00:10,0.21
10/10/19,12:15 AM,10/10/19 00:15,0.21
10/10/19,12:20 AM,10/10/19 00:20,0.21
10/10/19,12:25 AM,10/10/19 00:25,0.21
10/10/19,12:30 AM,10/10/19 00:30,0.21
10/10/19,12:35 AM,10/10/19 00:35,0.21
10/10/19,12:40 AM,10/10/19 00:40,0.21
10/10/19,12:45 AM,10/10/19 00:45,0.21
10/10/19,12:50 AM,10/10/19 00:50,0.21
10/10/19,12:55 AM,10/10/19 00:55,0.21
10/10/19,1:00 AM,10/10/19 01:00,0.21
10/10/19,1:05 AM,10/10/19 01:05,0.21
10/10/19,1:10 AM,10/10/19 01:10,0.22
10/10/19,1:15 AM,10/10/19 01:15,0.22
10/10/19,1:20 AM,10/10/19 01:20,0.22
10/10/19,1:25 AM,10/10/19 01:25,0.22
10/10/19,1:30 AM,10/10/19 01:30,0.22
10/10/19,1:35 AM,10/10/19 01:35,0.22
10/10/19,1:40 AM,10/10/19 01:40,0.23
10/10/19,1:45 AM,10/10/19 01:45,0.23
10/10/19,1:50 AM,10/10/19 01:50,0.23
10/10/19,1:55 AM,10/10/19 01:55,0.23
10/10/19,2:00 AM,10/10/19 02:00,0.23
10/10/19,2:05 AM,10/10/19 02:05,0.24
10/10/19,2:10 AM,10/10/19 02:10,0.24
10/10/19,2:15 AM,10/10/19 02:15,0.24
10/10/19,2:20 AM,10/10/19 02:20,0.25
10/10/19,2:25 AM,10/10/19 02:25,0.25
10/10/19,2:30 AM,10/10/19 02:30,0.25
10/10/19,2:35 AM,10/10/19 02:35,0.25
10/10/19,2:40 AM,10/10/19 02:40,0.26
10/10/19,2:45 AM,10/10/19 02:45,0.26
10/10/19,2:50 AM,10/10/19 02:50,0.26
10/10/19,2:55 AM,10/10/19 02:55,0.27
10/10/19,3:00 AM,10/10/19 03:00,0.27
10/10/19,3:05 AM,10/10/19 03:05,0.27
10/10/19,3:10 AM,10/10/19 03:10,0.28
10/10/19,3:15 AM,10/10/19 03:15,0.28
10/10/19,3:20 AM,10/10/19 03:20,0.28
10/10/19,3:25 AM,10/10/19 03:25,0.29
10/10/19,3:30 AM,10/10/19 03:30,0.29
10/10/19,3:35 AM,10/10/19 03:35,0.29
10/10/19,3:40 AM,10/10/19 03:40,0.3
10/10/19,3:45 AM,10/10/19 03:45,0.3
10/10/19,3:50 AM,10/10/19 03:50,0.3
10/10/19,3:55 AM,10/10/19 03:55,0.31
10/10/19,4:00 AM,10/10/19 04:00,0.31
10/10/19,4:05 AM,10/10/19 04:05,0.31
10/10/19,4:10 AM,10/10/19 04:10,0.32
10/10/19,4:15 AM,10/10/19 04:15,0.32
10/10/19,4:20 AM,10/10/19 04:20,0.32
10/10/19,4:25 AM,10/10/19 04:25,0.33
10/10/19,4:30 AM,10/10/19 04:30,0.33
10/10/19,4:35 AM,10/10/19 04:35,0.33
10/10/19,4:40 AM,10/10/19 04:40,0.34
10/10/19,4:45 AM,10/10/19 04:45,0.34
10/10/19,4:50 AM,10/10/19 04:50,0.34
10/10/19,4:55 AM,10/10/19 04:55,0.34
10/10/19,5:00 AM,10/10/19 05:00,0.35
10/10/19,5:05 AM,10/10/19 05:05,0.35
10/10/19,5:10 AM,10/10/19 05:10,0.35
10/10/19,5:15 AM,10/10/19 05:15,0.36
10/10/19,5:20 AM,10/10/19 05:20,0.36
10/10/19,5:25 AM,10/10/19 05:25,0.36
10/10/19,5:30 AM,10/10/19 05:30,0.36
10/10/19,5:35 AM,10/10/19 05:35,0.36
10/10/19,5:40 AM,10/10/19 05:40,0.37
10/10/19,5:45 AM,10/10/19 05:45,0.37
10/10/19,5:50 AM,10/10/19 05:50,0.37
10/10/19,5:55 AM,10/10/19 05:55,0.37
10/10/19,6:00 AM,10/10/19 06:00,0.37
10/10/19,6:05 AM,10/10/19 06:05,0.38
10/10/19,6:10 AM,10/10/19 06:10,0.38
10/10/19,6:15 AM,10/10/19 06:15,0.38
10/10/19,6:20 AM,10/10/19 06:20,0.38
10/10/19,6:25 AM,10/10/19 06:25,0.38
10/10/19,6:30 AM,10/10/19 06:30,0.38
10/10/19,6:35 AM,10/10/19 06:35,0.38
10/10/19,6:40 AM,10/10/19 06:40,0.38
10/10/19,6:45 AM,10/10/19 06:45,0.38
10/10/19,6:50 AM,10/10/19 06:50,0.38
10/10/19,6:55 AM,10/10/19 06:55,0.38
10/10/19,7:00 AM,10/10/19 07:00,0.38
10/10/19,7:05 AM,10/10/19 07:05,0.38
10/10/19,7:10 AM,10/10/19 07:10,0.38
10/10/19,7:15 AM,10/10/19 07:15,0.38
10/10/19,7:20 AM,10/10/19 07:20,0.38
10/10/19,7:25 AM,10/10/19 07:25,0.38
10/10/19,7:30 AM,10/10/19 07:30,0.38
10/10/19,7:35 AM,10/10/19 07:35,0.38
10/10/19,7:40 AM,10/10/19 07:40,0.38
10/10/19,7:45 AM,10/10/19 07:45,0.38
10/10/19,7:50 AM,10/10/19 07:50,0.38
10/10/19,7:55 AM,10/10/19 07:55,0.38
10/10/19,8:00 AM,10/10/19 08:00,0.38
10/10/19,8:05 AM,10/10/19 08:05,0.37
10/10/19,8:10 AM,10/10/19 08:10,0.37
10/10/19,8:15 AM,10/10/19 08:15,0.37
10/10/19,8:20 AM,10/10/19 08:20,0.37
10/10/19,8:25 AM,10/10/19 08:25,0.37
10/10/19,8:30 AM,10/10/19 08:30,0.37
10/10/19,8:35 AM,10/10/19 08:35,0.36
10/10/19,8:40 AM,10/10/19 08:40,0.36
10/10/19,8:45 AM,10/10/19 08:45,0.36
10/10/19,8:50 AM,10/10/19 08:50,0.36
10/10/19,8:55 AM,10/10/19 08:55,0.36
10/10/19,9:00 AM,10/10/19 09:00,0.35
10/10/19,9:05 AM,10/10/19 09:05,0.35
10/10/19,9:10 AM,10/10/19 09:10,0.35
10/10/19,9:15 AM,10/10/19 09:15,0.35
10/10/19,9:20 AM,10/10/19 09:20,0.34
10/10/19,9:25 AM,10/10/19 09:25,0.34
10/10/19,9:30 AM,10/10/19 09:30,0.34
10/10/19,9:35 AM,10/10/19 09:35,0.34
10/10/19,9:40 AM,10/10/19 09:40,0.33
10/10/19,9:45 AM,10/10/19 09:45,0.33
10/10/19,9:50 AM,10/10/19 09:50,0.33
10/10/19,9:55 AM,10/10/19 09:55,0.33
10/10/19,10:00 AM,10/10/19 10:00,0.32
10/10/19,10:05 AM,10/10/19 10:05,0.32
10/10/19,10:10 AM,10/10/19 10:10,0.32
10/10/19,10:15 AM,10/10/19 10:15,0.32
10/10/19,10:20 AM,10/10/19 10:20,0.31
10/10/19,10:25 AM,10/10/19 10:25,0.31
10/10/19,10:30 AM,10/10/19 10:30,0.31
10/10/19,10:35 AM,10/10/19 10:35,0.31
10/10/19,10:40 AM,10/10/19 10:40,0.3
10/10/19,10:45 AM,10/10/19 10:45,0.3
10/10/19,10:50 AM,10/10/19 10:50,0.3
10/10/19,10:55 AM,10/10/19 10:55,0.3
10/10/19,11:00 AM,10/10/19 11:00,0.29
10/10/19,11:05 AM,10/10/19 11:05,0.29
10/10/19,11:10 AM,10/10/19 11:10,0.29
10/10/19,11:15 AM,10/10/19 11:15,0.29
10/10/19,11:20 AM,10/10/19 11:20,0.29
10/10/19,11:25 AM,10/10/19 11:25,0.28
10/10/19,11:30 AM,10/10/19 11:30,0.28
10/10/19,11:35 AM,10/10/19 11:35,0.28
10/10/19,11:40 AM,10/10/19 11:40,0.28
10/10/19,11:45 AM,10/10/19 11:45,0.28
10/10/19,11:50 AM,10/10/19 11:50,0.28
10/10/19,11:55 AM,10/10/19 11:55,0.27
10/10/19,12:00 PM,10/10/19 12:00,0.27
10/10/19,12:05 PM,10/10/19 12:05,0.27
10/10/19,12:10 PM,10/10/19 12:10,0.27
10/10/19,12:15 PM,10/10/19 12:15,0.27
10/10/19,12:20 PM,10/10/19 12:20,0.27
10/10/19,12:25 PM,10/10/19 12:25,0.27
10/10/19,12:30 PM,10/10/19 12:30,0.27
10/10/19,12:35 PM,10/10/19 12:35,0.27
10/10/19,12:40 PM,10/10/19 12:40,0.26
10/10/19,12:45 PM,10/10/19 12:45,0.26
10/10/19,12:50 PM,10/10/19 12:50,0.26
10/10/19,12:55 PM,10/10/19 12:55,0.26
10/10/19,1:00 PM,10/10/19 13:00,0.26
10/10/19,1:05 PM,10/10/19 13:05,0.26
10/10/19,1:10 PM,10/10/19 13:10,0.26
10/10/19,1:15 PM,10/10/19 13:15,0.26
10/10/19,1:20 PM,10/10/19 13:20,0.26
10/10/19,1:25 PM,10/10/19 13:25,0.26
10/10/19,1:30 PM,10/10/19 13:30,0.26
10/10/19,1:35 PM,10/10/19 13:35,0.26
10/10/19,1:40 PM,10/10/19 13:40,0.27
10/10/19,1:45 PM,10/10/19 13:45,0.27
10/10/19,1:50 PM,10/10/19 13:50,0.27
10/10/19,1:55 PM,10/10/19 13:55,0.27
10/10/19,2:00 PM,10/10/19 14:00,0.27
10/10/19,2:05 PM,10/10/19 14:05,0.27
10/10/19,2:10 PM,10/10/19 14:10,0.27
10/10/19,2:15 PM,10/10/19 14:15,0.27
10/10/19,2:20 PM,10/10/19 14:20,0.27
10/10/19,2:25 PM,10/10/19 14:25,0.27
10/10/19,2:30 PM,10/10/19 14:30,0.28
10/10/19,2:35 PM,10/10/19 14:35,0.28
10/10/19,2:40 PM,10/10/19 14:40,0.28
10/10/19,2:45 PM,10/10/19 14:45,0.28
10/10/19,2:50 PM,10/10/19 14:50,0.28
10/10/19,2:55 PM,10/10/19 14:55,0.28
10/10/19,3:00 PM,10/10/19 15:00,0.29
10/10/19,3:05 PM,10/10/19 15:05,0.29
10/10/19,3:10 PM,10/10/19 15:10,0.29
10/10/19,3:15 PM,10/10/19 15:15,0.29
10/10/19,3:20 PM,10/10/19 15:20,0.29
10/10/19,3:25 PM,10/10/19 15:25,0.29
10/10/19,3:30 PM,10/10/19 15:30,0.3
10/10/19,3:35 PM,10/10/19 15:35,0.3
10/10/19,3:40 PM,10/10/19 15:40,0.3
10/10/19,3:45 PM,10/10/19 15:45,0.3
10/10/19,3:50 PM,10/10/19 15:50,0.3
10/10/19,3:55 PM,10/10/19 15:55,0.31
10/10/19,4:00 PM,10/10/19 16:00,0.31
10/10/19,4:05 PM,10/10/19 16:05,0.31
10/10/19,4:10 PM,10/10/19 16:10,0.31
10/10/19,4:15 PM,10/10/19 16:15,0.31
10/10/19,4:20 PM,10/10/19 16:20,0.31
10/10/19,4:25 PM,10/10/19 16:25,0.32
10/10/19,4:30 PM,10/10/19 16:30,0.32
10/10/19,4:35 PM,10/10/19 16:35,0.32
10/10/19,4:40 PM,10/10/19 16:40,0.32
10/10/19,4:45 PM,10/10/19 16:45,0.32
10/10/19,4:50 PM,10/10/19 16:50,0.32
10/10/19,4:55 PM,10/10/19 16:55,0.33
10/10/19,5:00 PM,10/10/19 17:00,0.33
10/10/19,5:05 PM,10/10/19 17:05,0.33
10/10/19,5:10 PM,10/10/19 17:10,0.33
10/10/19,5:15 PM,10/10/19 17:15,0.33
10/10/19,5:20 PM,10/10/19 17:20,0.33
10/10/19,5:25 PM,10/10/19 17:25,0.33
10/10/19,5:30 PM,10/10/19 17:30,0.33
10/10/19,5:35 PM,10/10/19 17:35,0.34
10/10/19,5:40 PM,10/10/19 17:40,0.34
10/10/19,5:45 PM,10/10/19 17:45,0.34
10/10/19,5:50 PM,10/10/19 17:50,0.34
10/10/19,5:55 PM,10/10/19 17:55,0.34
10/10/19,6:00 PM,10/10/19 18:00,0.34
10/10/19,6:05 PM,10/10/19 18:05,0.34
10/10/19,6:10 PM,10/10/19 18:10,0.34
10/10/19,6:15 PM,10/10/19 18:15,0.34
10/10/19,6:20 PM,10/10/19 18:20,0.34
10/10/19,6:25 PM,10/10/19 18:25,0.34
10/10/19,6:30 PM,10/10/19 18:30,0.34
10/10/19,6:35 PM,10/10/19 18:35,0.34
10/10/19,6:40 PM,10/10/19 18:40,0.34
10/10/19,6:45 PM,10/10/19 18:45,0.34
10/10/19,6:50 PM,10/10/19 18:50,0.34
10/10/19,6:55 PM,10/10/19 18:55,0.34
10/10/19,7:00 PM,10/10/19 19:00,0.34
10/10/19,7:05 PM,10/10/19 19:05,0.34
10/10/19,7:10 PM,10/10/19 19:10,0.33
10/10/19,7:15 PM,10/10/19 19:15,0.33
10/10/19,7:20 PM,10/10/19 19:20,0.33
10/10/19,7:25 PM,10/10/19 19:25,0.33
10/10/19,7:30 PM,10/10/19 19:30,0.33
10/10/19,7:35 PM,10/10/19 19:35,0.33
10/10/19,7:40 PM,10/10/19 19:40,0.33
10/10/19,7:45 PM,10/10/19 19:45,0.32
10/10/19,7:50 PM,10/10/19 19:50,0.32
10/10/19,7:55 PM,10/10/19 19:55,0.32
10/10/19,8:00 PM,10/10/19 20:00,0.32
10/10/19,8:05 PM,10/10/19 20:05,0.32
10/10/19,8:10 PM,10/10/19 20:10,0.31
10/10/19,8:15 PM,10/10/19 20:15,0.31
10/10/19,8:20 PM,10/10/19 20:20,0.31
10/10/19,8:25 PM,10/10/19 20:25,0.31
10/10/19,8:30 PM,10/10/19 20:30,0.31
10/10/19,8:35 PM,10/10/19 20:35,0.3
10/10/19,8:40 PM,10/10/19 20:40,0.3
10/10/19,8:45 PM,10/10/19 20:45,0.3
10/10/19,8:50 PM,10/10/19 20:50,0.3
10/10/19,8:55 PM,10/10/19 20:55,0.29
10/10/19,9:00 PM,10/10/19 21:00,0.29
10/10/19,9:05 PM,10/10/19 21:05,0.29
10/10/19,9:10 PM,10/10/19 21:10,0.29
10/10/19,9:15 PM,10/10/19 21:15,0.28
10/10/19,9:20 PM,10/10/19 21:20,0.28
10/10/19,9:25 PM,10/10/19 21:25,0.28
10/10/19,9:30 PM,10/10/19 21:30,0.27
10/10/19,9:35 PM,10/10/19 21:35,0.27
10/10/19,9:40 PM,10/10/19 21:40,0.27
10/10/19,9:45 PM,10/10/19 21:45,0.27
10/10/19,9:50 PM,10/10/19 21:50,0.26
10/10/19,9:55 PM,10/10/19 21:55,0.26
10/10/19,10:00 PM,10/10/19 22:00,0.26
10/10/19,10:05 PM,10/10/19 22:05,0.25
10/10/19,10:10 PM,10/10/19 22:10,0.25
10/10/19,10:15 PM,10/10/19 22:15,0.25
10/10/19,10:20 PM,10/10/19 22:20,0.25
10/10/19,10:25 PM,10/10/19 22:25,0.24
10/10/19,10:30 PM,10/10/19 22:30,0.24
10/10/19,10:35 PM,10/10/19 22:35,0.24
10/10/19,10:40 PM,10/10/19 22:40,0.24
10/10/19,10:45 PM,10/10/19 22:45,0.23
10/10/19,10:50 PM,10/10/19 22:50,0.23
10/10/19,10:55 PM,10/10/19 22:55,0.23
10/10/19,11:00 PM,10/10/19 23:00,0.23
10/10/19,11:05 PM,10/10/19 23:05,0.23
10/10/19,11:10 PM,10/10/19 23:10,0.22
10/10/19,11:15 PM,10/10/19 23:15,0.22
10/10/19,11:20 PM,10/10/19 23:20,0.22
10/10/19,11:25 PM,10/10/19 23:25,0.22
10/10/19,11:30 PM,10/10/19 23:30,0.22
10/10/19,11:35 PM,10/10/19 23:35,0.22
10/10/19,11:40 PM,10/10/19 23:40,0.22
10/10/19,11:45 PM,10/10/19 23:45,0.21
10/10/19,11:50 PM,10/10/19 23:50,0.21
10/10/19,11:55 PM,10/10/19 23:55,0.21
11/10/19,12:00 AM,11/10/19 00:00,0.21
11/10/19,12:05 AM,11/10/19 00:05,0.21
11/10/19,12:10 AM,11/10/19 00:10,0.21
11/10/19,12:15 AM,11/10/19 00:15,0.21
11/10/19,12:20 AM,11/10/19 00:20,0.21
11/10/19,12:25 AM,11/10/19 00:25,0.21
11/10/19,12:30 AM,11/10/19 00:30,0.21
11/10/19,12:35 AM,11/10/19 00:35,0.21
11/10/19,12:40 AM,11/10/19 00:40,0.21
11/10/19,12:45 AM,11/10/19 00:45,0.21
11/10/19,12:50 AM,11/10/19 00:50,0.21
11/10/19,12:55 AM,11/10/19 00:55,0.21
11/10/19,1:00 AM,11/10/19 01:00,0.21
11/10/19,1:05 AM,11/10/19 01:05,0.21
11/10/19,1:10 AM,11/10/19 01:10,0.21
11/10/19,1:15 AM,11/10/19 01:15,0.21
11/10/19,1:20 AM,11/10/19 01:20,0.22
11/10/19,1:25 AM,11/10/19 01:25,0.22
11/10/19,1:30 AM,11/10/19 01:30,0.22
11/10/19,1:35 AM,11/10/19 01:35,0.22
11/10/19,1:40 AM,11/10/19 01:40,0.22
11/10/19,1:45 AM,11/10/19 01:45,0.22
11/10/19,1:50 AM,11/10/19 01:50,0.23
11/10/19,1:55 AM,11/10/19 01:55,0.23
11/10/19,2:00 AM,11/10/19 02:00,0.23
11/10/19,2:05 AM,11/10/19 02:05,0.23
11/10/19,2:10 AM,11/10/19 02:10,0.23
11/10/19,2:15 AM,11/10/19 02:15,0.24
11/10/19,2:20 AM,11/10/19 02:20,0.24
11/10/19,2:25 AM,11/10/19 02:25,0.24
11/10/19,2:30 AM,11/10/19 02:30,0.25
11/10/19,2:35 AM,11/10/19 02:35,0.25
11/10/19,2:40 AM,11/10/19 02:40,0.25
11/10/19,2:45 AM,11/10/19 02:45,0.25
11/10/19,2:50 AM,11/10/19 02:50,0.26
11/10/19,2:55 AM,11/10/19 02:55,0.26
11/10/19,3:00 AM,11/10/19 03:00,0.26
11/10/19,3:05 AM,11/10/19 03:05,0.27
11/10/19,3:10 AM,11/10/19 03:10,0.27
11/10/19,3:15 AM,11/10/19 03:15,0.27
11/10/19,3:20 AM,11/10/19 03:20,0.28
11/10/19,3:25 AM,11/10/19 03:25,0.28
11/10/19,3:30 AM,11/10/19 03:30,0.29
11/10/19,3:35 AM,11/10/19 03:35,0.29
11/10/19,3:40 AM,11/10/19 03:40,0.29
11/10/19,3:45 AM,11/10/19 03:45,0.3
11/10/19,3:50 AM,11/10/19 03:50,0.3
11/10/19,3:55 AM,11/10/19 03:55,0.3
